	docid	citation
429	PHOSPHOWALPURGITE-THE-PO4-DOMINANT-ANALOGUE-OF.html	Jiří Sejkora, Jiří Čejka, Jan Hloušek, Milan Novák, Vladimír Šrein; PHOSPHOWALPURGITE, THE (PO4)-DOMINANT ANALOGUE OF WALPURGITE, FROM SMRKOVEC, SLAVKOVSKÝ LES MOUNTAINS, CZECH REPUBLIC. The Canadian Mineralogist 2004;; 42 (4): 963–972. doi: https://doi.org/10.2113/gscanmin.42.4.963
430	PHYSICAL-CONDITIONS-OF-GOLD-DEPOSITION-AT-THE.html	Darcy E.L. Baker, Philip K. Seccombe; PHYSICAL CONDITIONS OF GOLD DEPOSITION AT THE McPHEES DEPOSIT, PILBARA CRATON, WESTERN AUSTRALIA: FLUID INCLUSION AND STABLE ISOTOPE CONSTRAINTS. The Canadian Mineralogist 2004;; 42 (5): 1405–1424. doi: https://doi.org/10.2113/gscanmin.42.5.1405
431	PITTONGITE-A-NEW-TUNGSTATE-WITH-A-MIXED-LAYER.html	William D. Birch, Ian E. Grey, Stuart J. Mills, Catherine Bougerol, Allan Pring, Stefan Ansermet; PITTONGITE, A NEW TUNGSTATE WITH A MIXED-LAYER, PYROCHLORE – HEXAGONAL TUNGSTEN BRONZE STRUCTURE, FROM VICTORIA, AUSTRALIA. The Canadian Mineralogist 2007;; 45 (4): 857–864. doi: https://doi.org/10.2113/gscanmin.45.4.857
432	PLAGIOCLASE-QUARTZ-ROCKS-OF-METASOMATIC-ORIGIN-AT.html	Tetsuichi Takagi, Kazuki Naito, Lorence G. Collins, Shigeru Iizumi; PLAGIOCLASE–QUARTZ ROCKS OF METASOMATIC ORIGIN AT THE EXPENSE OF GRANITIC ROCKS OF THE KOMAKI DISTRICT, SOUTHWESTERN JAPAN. The Canadian Mineralogist 2007;; 45 (3): 559–580. doi: https://doi.org/10.2113/gscanmin.45.3.559
433	PLATINUM-GROUP-ELEMENT-GEOCHEMISTRY-AND-MINERALOGY.html	İbrahi̇m Uysal, Mahmud Tarkian, M. Burhan Sadiklar, Cüneyt Şen; PLATINUM-GROUP-ELEMENT GEOCHEMISTRY AND MINERALOGY OF OPHIOLITIC CHROMITITES FROM THE KOP MOUNTAINS, NORTHEASTERN TURKEY. The Canadian Mineralogist 2007;; 45 (2): 355–377. doi: https://doi.org/10.2113/gscanmin.45.2.355
434	PLATINUM-GROUP-ELEMENTS-IN-ORDOVICIAN-MAGMATIC-Ni.html	John A. McKervey, Andrew G. Gunn, Michael T. Styles; PLATINUM-GROUP ELEMENTS IN ORDOVICIAN MAGMATIC Ni–Cu SULFIDE PROSPECTS IN NORTHEAST SCOTLAND. The Canadian Mineralogist 2007;; 45 (2): 335–353. doi: https://doi.org/10.2113/gscanmin.45.2.335
435	PLATINUM-GROUP-MINERALS-FROM-A-PLACER-DEPOSIT-IN.html	Yana Fedortchouk, William LeBarge, Andrei Y. Barkov, Luca Fedele, Robert J. Bodnar, Robert F. Martin; PLATINUM-GROUP MINERALS FROM A PLACER DEPOSIT IN BURWASH CREEK, KLUANE AREA, YUKON TERRITORY, CANADA. The Canadian Mineralogist 2010;; 48 (3): 583–596. doi: https://doi.org/10.3749/canmin.48.3.583
436	PLATINUM-GROUP-MINERALS-FROM-FIVE-PLACER-DEPOSITS.html	Andrei Y. Barkov, Michael E. Fleet, Graham T. Nixon, Victor M. Levson; PLATINUM-GROUP MINERALS FROM FIVE PLACER DEPOSITS IN BRITISH COLUMBIA, CANADA. The Canadian Mineralogist 2005;; 43 (5): 1687–1710. doi: https://doi.org/10.2113/gscanmin.43.5.1687
437	PLATINUM-GROUP-MINERALS-FROM-THE-MECHANIC.html	Tassos A. Grammatikopoulos, Sandra M. Barr, Russel S. Hiebert, Cliff R. Stanley, Oleg Valeyev; PLATINUM-GROUP MINERALS FROM THE MECHANIC SETTLEMENT PLUTON, SOUTHERN NEW BRUNSWICK, CANADA. The Canadian Mineralogist 2007;; 45 (4): 775–792. doi: https://doi.org/10.2113/gscanmin.45.4.775
438	PLATINUM-GROUP-MINERALS-FROM-THE-McBRATNEY-PGE-Au.html	Gema Ribeiro Olivo, Peter Theyer; PLATINUM-GROUP MINERALS FROM THE McBRATNEY PGE–Au PROSPECT IN THE FLIN FLON GREENSTONE BELT, MANITOBA, CANADA. The Canadian Mineralogist 2004;; 42 (2): 667–681. doi: https://doi.org/10.2113/gscanmin.42.2.667
439	PLATINUM-GROUP-MINERALS-FROM-THE-OLKHOVAYA-1.html	Nadezhda Tolstykh, Eugeniy Sidorov, Andrey Kozlov; PLATINUM-GROUP MINERALS FROM THE OLKHOVAYA–1 PLACERS RELATED TO THE KARAGINSKY OPHIOLITE COMPLEX, KAMCHATSKIY MYS PENINSULA, RUSSIA. The Canadian Mineralogist 2009;; 47 (5): 1057–1074. doi: https://doi.org/10.3749/canmin.47.5.1057
440	PLATINUM-GROUP-MINERALS-IN-LODE-AND-PLACER.html	Nadezhda D. Tolstykh, Eugeniy G. Sidorov, Andrey P. Kozlov; PLATINUM-GROUP MINERALS IN LODE AND PLACER DEPOSITS ASSOCIATED WITH THE URAL-ALASKAN-TYPE GAL’MOENAN COMPLEX, KORYAK–KAMCHATKA PLATINUM BELT, RUSSIA. The Canadian Mineralogist 2004;; 42 (2): 619–630. doi: https://doi.org/10.2113/gscanmin.42.2.619
441	PLATINUM-GROUP-MINERALS-IN-THE-RAGLAN-Ni-Cu-PGE.html	Charlie L. Seabrook, Hazel M. Prichard, Peter C. Fisher; PLATINUM-GROUP MINERALS IN THE RAGLAN Ni–Cu–(PGE) SULFIDE DEPOSIT, CAPE SMITH, QUEBEC, CANADA. The Canadian Mineralogist 2004;; 42 (2): 485–497. doi: https://doi.org/10.2113/gscanmin.42.2.485
442	PLATINUM-PALLADIUM-NUGGETS-AND-MERCURY-RICH.html	Alexandre Raphael Cabral, Georges Beaudoin, Rogerio Kwitko-Ribeiro, Bernd Lehmann, José Carlos Polônia, Marc Choquette; PLATINUM–PALLADIUM NUGGETS AND MERCURY-RICH PALLADIFEROUS PLATINUM FROM SERRO, MINAS GERAIS, BRAZIL. The Canadian Mineralogist 2006;; 44 (2): 385–397. doi: https://doi.org/10.2113/gscanmin.44.2.385
443	POLLUCITE-AND-THE-CESIUM-DOMINANT-ANALOGUE-OF.html	Ru Cheng Wang, Huan Hu, Ai Cheng Zhang, Xiao Long Huang, Pei Ni; POLLUCITE AND THE CESIUM-DOMINANT ANALOGUE OF POLYLITHIONITE AS EXPRESSIONS OF EXTREME Cs ENRICHMENT IN THE YICHUN TOPAZ–LEPIDOLITE GRANITE, SOUTHERN CHINA. The Canadian Mineralogist 2004;; 42 (3): 883–896. doi: https://doi.org/10.2113/gscanmin.42.3.883
444	POLYPHITE-AND-SOBOLEVITE-REVISION-OF-THEIR-CRYSTAL.html	Elena Sokolova, Frank C. Hawthorne, Alexander P. Khomyakov; POLYPHITE AND SOBOLEVITE: REVISION OF THEIR CRYSTAL STRUCTURES. The Canadian Mineralogist 2005;; 43 (5): 1527–1544. doi: https://doi.org/10.2113/gscanmin.43.5.1527
445	POSSIBLE-STRUCTURAL-AND-CHEMICAL-RELATIONSHIPS-IN.html	Simon L. Hager, Peter Leverett, Peter A. Williams; POSSIBLE STRUCTURAL AND CHEMICAL RELATIONSHIPS IN THE CYANOTRICHITE GROUP. The Canadian Mineralogist 2009;; 47 (3): 635–648. doi: https://doi.org/10.3749/canmin.47.3.635
446	POST-ACCRETION-MAGMATISM-WITHIN-THE-KUIU-ETOLIN.html	Jennifer Lindline, William A. Crawford, Maria Luisa Crawford, Gomaa I. Omar; POST-ACCRETION MAGMATISM WITHIN THE KUIU–ETOLIN IGNEOUS BELT, SOUTHEASTERN ALASKA. The Canadian Mineralogist 2000;; 38 (4): 951–974. doi: https://doi.org/10.2113/gscanmin.38.4.951
447	POST-MIOCENE-AND-BRONZE-AGE-SUPERGENE-Cu-Pb.html	Harald G. Dill, Frank Melcher, Stephan Kaufhold, Astrid Techmer, Berthold Weber, Wolfgang Bäumler; POST-MIOCENE AND BRONZE-AGE SUPERGENE Cu–Pb ARSENATE – HUMATE– OXALATE – CARBONATE MINERALIZATION AT MEGA LIVADI, SERIFOS, GREECE. The Canadian Mineralogist 2010;; 48 (1): 163–181. doi: https://doi.org/10.3749/canmin.48.1.163
448	POTASSIC-CARPHOLITE-AND-THE-MYTH-OF-CENTERVILLE.html	W. Chris Van Laer; POTASSIC-CARPHOLITE AND THE MYTH OF CENTERVILLE, IDAHO. The Canadian Mineralogist 2005;; 43 (3): 1125–1126. doi: https://doi.org/10.2113/gscanmin.43.3.1125
449	POTASSIUM-SULFIDES-IN-KIMBERLITE-HOSTED-CHLORIDE.html	Victor V. Sharygin, Vadim S. Kamenetsky, Maya B. Kamenetsky; POTASSIUM SULFIDES IN KIMBERLITE-HOSTED CHLORIDE–“NYEREREITE” AND CHLORIDE CLASTS OF UDACHNAYA-EAST PIPE, YAKUTIA, RUSSIA. The Canadian Mineralogist 2008;; 46 (4): 1079–1095. doi: https://doi.org/10.3749/canmin.46.4.1079
450	POWDER-NEUTRON-DIFFRACTION-STUDIES-OF.html	Kevin S. Knight, G. David Price; POWDER NEUTRON-DIFFRACTION STUDIES OF CLINOPYROXENES. I. THE CRYSTAL STRUCTURE AND THERMOELASTIC PROPERTIES OF JADEITE BETWEEN 1.5 AND 270 K. The Canadian Mineralogist 2008;; 46 (6): 1593–1622. doi: https://doi.org/10.3749/canmin.46.6.1593
451	PRE-COLUMBIAN-JADEITE-AXES-FROM-ANTIGUA-WEST.html	George E. Harlow, A. Reg Murphy, David J. Hozjan, Christy N. de Mille, Alfred A. Levinson; PRE-COLUMBIAN JADEITE AXES FROM ANTIGUA, WEST INDIES: DESCRIPTION AND POSSIBLE SOURCES. The Canadian Mineralogist 2006;; 44 (2): 305–321. doi: https://doi.org/10.2113/gscanmin.44.2.305
452	PRECAMBRIAN-METAMORPHIC-AND-TECTONIC-EVOLUTION-OF.html	Garth D. Jackson, Robert G. Berman; PRECAMBRIAN METAMORPHIC AND TECTONIC EVOLUTION OF NORTHERN BAFFIN ISLAND, NUNAVUT, CANADA. The Canadian Mineralogist 2000;; 38 (2): 399–421. doi: https://doi.org/10.2113/gscanmin.38.2.399
453	PREDICTION-OF-CRYSTAL-MORPHOLOGY-OF-COMPLEX-URANYL.html	Michael Schindler, Andreas Mutter, Frank C. Hawthorne, Andrew Putnis; PREDICTION OF CRYSTAL MORPHOLOGY OF COMPLEX URANYL-SHEET MINERALS. II. OBSERVATIONS. The Canadian Mineralogist 2004;; 42 (6): 1651–1666. doi: https://doi.org/10.2113/gscanmin.42.6.1651
454	PRESERVATION-OF-MICROBIAL-ICHNOFOSSILS-IN-BASALTIC.html	Matthew R.M. Izawa, Neil R. Banerjee, Roberta L. Flemming, Nathan J. Bridge; PRESERVATION OF MICROBIAL ICHNOFOSSILS IN BASALTIC GLASS BY TITANITE MINERALIZATION. The Canadian Mineralogist 2010;; 48 (5): 1255–1265. doi: https://doi.org/10.3749/canmin.48.5.1255
455	PRESERVATION-OF-MICROBORINGS-AS-FLUID-INCLUSIONS.html	Govert J.A. Buijs, Robert H. Goldstein, Stephen T. Hasiotis, Jennifer A. Roberts; PRESERVATION OF MICROBORINGS AS FLUID INCLUSIONS. The Canadian Mineralogist 2004;; 42 (5): 1563–1581. doi: https://doi.org/10.2113/gscanmin.42.5.1563
456	PROBLEMS-IN-IDENTIFYING-RESTITE-IN-S-TYPE-GRANITES.html	Ron H. Vernon; PROBLEMS IN IDENTIFYING RESTITE IN S-TYPE GRANITES OF SOUTHEASTERN AUSTRALIA, WITH SPECULATIONS ON SOURCES OF MAGMA AND ENCLAVES. The Canadian Mineralogist 2007;; 45 (1): 147–178. doi: https://doi.org/10.2113/gscanmin.45.1.147
457	PROCESSES-OF-ASSIMILATION-IN-THE-GENESIS-OF.html	Olga García-Moreno, L. Guillermo Corretgé, Antonio Castro; PROCESSES OF ASSIMILATION IN THE GENESIS OF CORDIERITE LEUCOMONZOGRANITES FROM THE IBERIAN MASSIF: A SHORT REVIEW. The Canadian Mineralogist 2007;; 45 (1): 71–85. doi: https://doi.org/10.2113/gscanmin.45.1.71
458	PROLONGED-EXISTENCE-OF-SULFIDE-MELT-IN-THE-BROKEN.html	B. Ronald Frost, Susan M. Swapp, Robert W. Gregory; PROLONGED EXISTENCE OF SULFIDE MELT IN THE BROKEN HILL OREBODY, NEW SOUTH WALES, AUSTRALIA. The Canadian Mineralogist 2005;; 43 (1): 479–493. doi: https://doi.org/10.2113/gscanmin.43.1.479
459	PROTOLITH-COMPOSITION-OF-CORDIERITE-GEDRITE.html	Alana M. Hinchey, Sharon D. Carr; PROTOLITH COMPOSITION OF CORDIERITE–GEDRITE BASEMENT ROCKS AND GARNET AMPHIBOLITE OF THE BEARPAW LAKE AREA OF THE THOR–ODIN DOME, MONASHEE COMPLEX, BRITISH COLUMBIA, CANADA. The Canadian Mineralogist 2007;; 45 (3): 607–629. doi: https://doi.org/10.2113/gscanmin.45.3.607
460	PROTON-LOCATION-AND-HYDROGEN-BONDING-IN-THE.html	Paul F. Schofield, Chick C. Wilson, Kevin S. Knight, Caroline A. Kirk; PROTON LOCATION AND HYDROGEN BONDING IN THE HYDROUS LEAD COPPER SULFATES LINARITE, PbCu(SO4)(OH)2, AND CALEDONITE, Pb5Cu2(SO4)3CO3(OH)6. The Canadian Mineralogist 2009;; 47 (3): 649–662. doi: https://doi.org/10.3749/canmin.47.3.649-662
461	PROUDITE-A-REDETERMINATION-OF-ITS-CRYSTAL.html	William G. Mumme, Dan Topa, Emil Makovicky; PROUDITE: A REDETERMINATION OF ITS CRYSTAL STRUCTURE AND THE PROUDITE–FELBERTALITE HOMOLOGOUS SERIES. The Canadian Mineralogist 2009;; 47 (1): 25–38. doi: https://doi.org/10.3749/canmin.47.1.25
462	PSEUDOSINHALITE-MAGNESIOTAAFFEITE-6N-3S-AND.html	Franz Bernhard, Christoph Hauzenberger, Franz Walter, Roy Kristiansen; PSEUDOSINHALITE, MAGNESIOTAAFFEITE-6N′ 3S AND MAGNESIOTAAFFEITE-2N′ 2S AS REPLACEMENT PRODUCTS OF SPINEL IN DOLOMITE MARBLE FROM STUBENBERG, STYRIA, AUSTRIA. The Canadian Mineralogist 2008;; 46 (5): 1195–1205. doi: https://doi.org/10.3749/canmin.46.5.1195
463	PUMPELLYITE-AND-COEXISTING-MINERALS-IN-METAPELITES.html	Maria Dolores Ruiz Cruz, Carlos Sanz De Galdeano, Antonio Alvarez-Valero, Maria Dolores Rodriguez Ruiz, Jiří Novák; PUMPELLYITE AND COEXISTING MINERALS IN METAPELITES AND VEINS FROM THE FEDERICO UNITS IN THE INTERNAL ZONE OF THE RIF, SPAIN. The Canadian Mineralogist 2010;; 48 (1): 183–203. doi: https://doi.org/10.3749/canmin.48.1.183
464	PUNKARUAIVITE-LiTi2-Si4O11-OH-OH-2-H2O-A-NEW.html	Victor N. Yakovenchuk, Gregory Yu. Ivanyuk, Yakov A. Pakhomovsky, Ekaterina A. Selivanova, Yurii P. Men’Shikov, Julia A. Korchak, Sergey V. Krivovichev, Dar’ya V. Spiridonova, Oleg A. Zalkind; PUNKARUAIVITE, LiTi2[Si4O11(OH)](OH)2·H2O, A NEW MINERAL SPECIES FROM HYDROTHERMAL ASSEMBLAGES, KHIBINY AND LOVOZERO ALKALINE MASSIFS, KOLA PENINSULA, RUSSIA. The Canadian Mineralogist 2010;; 48 (1): 41–50. doi: https://doi.org/10.3749/canmin.48.1.41
465	PUTZITE-Cu4-7Ag3-3-8GeS6-A-NEW-MINERAL-SPECIES.html	Werner H. Paar, Andrew C. Roberts, Peter Berlepsch, Thomas Armbruster, Dan Topa, Georg Zagler; PUTZITE, (Cu4.7Ag3.3)∑8GeS6, A NEW MINERAL SPECIES FROM CAPILLITAS, CATAMARCA, ARGENTINA: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2004;; 42 (6): 1757–1769. doi: https://doi.org/10.2113/gscanmin.42.6.1757
466	PYRACMONITE-NH4-3Fe-SO4-3-A-NEW-AMMONIUM-IRON.html	Francesco Demartin, Carlo Maria Gramaccioli, Italo Campostrini; PYRACMONITE, (NH4)3Fe(SO4)3, A NEW AMMONIUM IRON SULFATE FROM LA FOSSA CRATER, VULCANO, AEOLIAN ISLANDS, ITALY. The Canadian Mineralogist 2010;; 48 (2): 307–313. doi: https://doi.org/10.3749/canmin.48.2.307
467	PYROPHYLLITE-ZUNYITE-DIASPORE-MINERALIZATION-AT.html	Samia H. Berrada, Abdelhay Belkabir, Eric Marcoux; PYROPHYLLITE – ZUNYITE – DIASPORE MINERALIZATION AT CHOUICHIAT, ANTI-ATLAS, MOROCCO. The Canadian Mineralogist 2009;; 47 (2): 441–456. doi: https://doi.org/10.3749/canmin.47.2.441
468	QANDILITE-FROM-VESUVIUS-SKARN-EJECTA-CONDITIONS-OF.html	Marie-Lola Pascal, Michel Fonteilles, Omar Boudouma, Claudia Principe; QANDILITE FROM VESUVIUS SKARN EJECTA: CONDITIONS OF FORMATION AND MISCIBILITY GAP IN THE TERNARY SPINEL – QANDILITE – MAGNESIOFERRITE. The Canadian Mineralogist 2011;; 49 (2): 459–485. doi: https://doi.org/10.3749/canmin.49.2.459
469	QAQARSSUKITE-Ce-A-NEW-BARIUM-CERIUM-FLUORCARBONATE.html	Joel D. Grice, Robert A. Gault, Ralph Rowe, Ole Johnsen; QAQARSSUKITE-(Ce), A NEW BARIUM–CERIUM FLUORCARBONATE MINERAL SPECIES FROM QAQARSSUK, GREENLAND. The Canadian Mineralogist 2006;; 44 (5): 1137–1146. doi: https://doi.org/10.2113/gscanmin.44.5.1137
470	RAKOVANITE-Na3-H3-V10O28-15H2O-A-NEW-MEMBER-OF-THE.html	Anthony R. Kampf, John M. Hughes, Joe Marty, Mickey E. Gunter, Barbara Nash; RAKOVANITE, Na3{H3[V10O28]}·15H2O, A NEW MEMBER OF THE PASCOITE FAMILY WITH A PROTONATED DECAVANADATE POLYANION. The Canadian Mineralogist 2011;; 49 (2): 595–604. doi: https://doi.org/10.3749/canmin.49.2.595
471	RAMAN-AND-IR-SPECTROSCOPIC-STUDIES-OF-ALUNITE.html	Pamela J. Murphy, Adrian M.L. Smith, Karen A. Hudson-Edwards, William E. Dubbin, Kate Wright; RAMAN AND IR SPECTROSCOPIC STUDIES OF ALUNITE-SUPERGROUP COMPOUNDS CONTAINING Al, Cr3+, Fe3+ AND V3+ AT THE B SITE. The Canadian Mineralogist 2009;; 47 (3): 663–681. doi: https://doi.org/10.3749/canmin.47.3.663
472	RAMAN-SPECTRA-OF-FLUID-AND-CRYSTAL-MIXTURES-IN-THE.html	Ronald J. Bakker; RAMAN SPECTRA OF FLUID AND CRYSTAL MIXTURES IN THE SYSTEMS H2O, H2O–NaCl AND H2O–MgCl2 AT LOW TEMPERATURES: APPLICATIONS TO FLUID-INCLUSION RESEARCH. The Canadian Mineralogist 2004;; 42 (5): 1283–1314. doi: https://doi.org/10.2113/gscanmin.42.5.1283
473	RAMAN-SPECTROSCOPIC-STUDY-OF-VARIABLY.html	Rositsa Titorenkova, Boriana Mihailova, Ludmil Konstantinov; RAMAN SPECTROSCOPIC STUDY OF VARIABLY RECRYSTALLIZED METAMICT ZIRCON FROM AMPHIBOLITE-FACIES METAGRANITES, SERBO-MACEDONIAN MASSIF, BULGARIA. The Canadian Mineralogist 2006;; 44 (6): 1357–1366. doi: https://doi.org/10.2113/gscanmin.44.6.1357
474	RARE-ELEMENT-MINERALOGY-OF-THE-UZUMINE-GRANITIC.html	Tsunehiko Nakajima, Masanori Kurosawa; RARE-ELEMENT MINERALOGY OF THE UZUMINE GRANITIC PEGMATITE, ABUKUMA MOUNTAINS, NORTHEASTERN JAPAN. The Canadian Mineralogist 2006;; 44 (1): 31–44. doi: https://doi.org/10.2113/gscanmin.44.1.31
475	RARE-PHOSPHATES-FROM-THE-SUROVEC-TOPAZ-Li-MICA.html	Igor Petrík, Michal Kubiš, Patrik Konečný, Igor Broska, Pavol Malachovský; RARE PHOSPHATES FROM THE SUROVEC TOPAZ – Li-MICA MICROGRANITE, GEMERIC UNIT, WESTERN CARPATHIANS, SLOVAK REPUBLIC: ROLE OF F/H2O OF THE MELT. The Canadian Mineralogist 2011;; 49 (2): 521–540. doi: https://doi.org/10.3749/canmin.49.2.521
476	RARE-SULFOSALTS-FROM-VULCANO-AEOLIAN-ISLANDS-ITALY.html	Daniela Pinto, Tonci Balić-Žunić, Elena Bonaccorsi, Yuri S. Borodaev, Anna Garavelli, Carlo Garbarino, Emil Makovicky, Nadezhda N. Mozgova, Filippo Vurro; RARE SULFOSALTS FROM VULCANO, AEOLIAN ISLANDS, ITALY. VII. Cl-BEARING GALENOBISMUTITE. The Canadian Mineralogist 2006;; 44 (2): 443–457. doi: https://doi.org/10.2113/gscanmin.44.2.443
477	RECONSTRUCTION-OF-FRACTURE-SURFACES-ON-BORNITE.html	Sarah L. Harmer, Allen R. Pratt, H. Wayne Nesbitt, Michael E. Fleet; RECONSTRUCTION OF FRACTURE SURFACES ON BORNITE. The Canadian Mineralogist 2005;; 43 (5): 1619–1630. doi: https://doi.org/10.2113/gscanmin.43.5.1619
478	RECONSTRUCTION-OF-MAGMATIC-TO-SUBSOLIDUS-PROCESSES.html	Julian Schilling, Michael A.W. Marks, Thomas Wenzel, Gregor Markl; RECONSTRUCTION OF MAGMATIC TO SUBSOLIDUS PROCESSES IN AN AGPAITIC SYSTEM USING EUDIALYTE TEXTURES AND COMPOSITION: A CASE STUDY FROM TAMAZEGHT, MOROCCO. The Canadian Mineralogist 2009;; 47 (2): 351–365. doi: https://doi.org/10.3749/canmin.47.2.351
479	RECRYSTALLIZATION-OF-METAMICT-Nb-Ta-Ti-REE-COMPLEX.html	Nenad Tomašić, Andreja Gajović, Vladimir Bermanec, Maša Rajić; RECRYSTALLIZATION OF METAMICT Nb–Ta–Ti–REE COMPLEX OXIDES: A COUPLED X-RAY-DIFFRACTION AND RAMAN SPECTROSCOPY STUDY OF AESCHYNITE-(Y) AND POLYCRASE-(Y). The Canadian Mineralogist 2004;; 42 (6): 1847–1857. doi: https://doi.org/10.2113/gscanmin.42.6.1847
480	RECRYSTALLIZATION-TEXTURES-IN-ZIRCON-GENERATED-BY.html	Encarnación Puga, C. Mark Fanning, José Miguel Nieto, Antonio Díaz De Federico; RECRYSTALLIZATION TEXTURES IN ZIRCON GENERATED BY OCEAN-FLOOR AND ECLOGITE-FACIES METAMORPHISM: A CATHODOLUMINESCENCE AND U–Pb SHRIMP STUDY, WITH CONSTRAINTS FROM REE ELEMENTS. The Canadian Mineralogist 2005;; 43 (1): 183–202. doi: https://doi.org/10.2113/gscanmin.43.1.183
481	REDISTRIBUTION-OF-MAJOR-AND-TRACE-ELEMENTS-DURING.html	Ralph Kretz; REDISTRIBUTION OF MAJOR AND TRACE ELEMENTS DURING THE FORMATION OF BIOTITE–PLAGIOCLASE REACTION ZONES AT BOUNDARIES BETWEEN AMPHIBOLITE AND K-FELDSPAR GNEISS, OTTER LAKE AREA, QUEBEC, CANADA. The Canadian Mineralogist 2000;; 38 (2): 525–543. doi: https://doi.org/10.2113/gscanmin.38.2.525
482	REDISTRIBUTION-OF-THE-RARE-EARTH-ELEMENTS-AMONG.html	Danny Mulrooney, Toby Rivers; REDISTRIBUTION OF THE RARE-EARTH ELEMENTS AMONG COEXISTING MINERALS IN METAMAFIC ROCKS ACROSS THE EPIDOTE-OUT ISOGRAD: AN EXAMPLE FROM THE ST. ANTHONY COMPLEX, NORTHERN NEWFOUNDLAND, CANADA. The Canadian Mineralogist 2005;; 43 (1): 263–294. doi: https://doi.org/10.2113/gscanmin.43.1.263
483	REDOX-AND-SPECIATION-OF-TIN-IN-HYDROUS-SILICATE.html	François Farges, Robert L. Linnen, Gordon E. Brown; REDOX AND SPECIATION OF TIN IN HYDROUS SILICATE GLASSES: A COMPARISON WITH Nb, Ta, Mo AND W. The Canadian Mineralogist 2006;; 44 (3): 795–810. doi: https://doi.org/10.2113/gscanmin.44.3.795
484	REFINEMENT-OF-THE-CRYSTAL-STRUCTURE-AND-REVISION.html	Elena Sokolova, Frank C. Hawthorne, Alexander P. Khomyakov; REFINEMENT OF THE CRYSTAL STRUCTURE AND REVISION OF THE CHEMICAL FORMULA OF OLGITE: (Ba,Sr) (Na,Sr,REE)2 Na [PO4]2. The Canadian Mineralogist 2005;; 43 (5): 1521–1526. doi: https://doi.org/10.2113/gscanmin.43.5.1521
485	REFINEMENT-OF-THE-CRYSTAL-STRUCTURE-OF-BILLIETITE.html	Robert J. Finch, Peter C. Burns, Frank C. Hawthorne, Rodney C. Ewing; REFINEMENT OF THE CRYSTAL STRUCTURE OF BILLIETITE, Ba [(UO2)6 O4 (OH)6] (H2O)8. The Canadian Mineralogist 2006;; 44 (5): 1197–1205. doi: https://doi.org/10.2113/gscanmin.44.5.1197
486	REFINEMENT-OF-THE-CRYSTAL-STRUCTURE-OF-VA.html	Danielle M.C. Huminicki, Frank C. Hawthorne; REFINEMENT OF THE CRYSTAL STRUCTURE OF VÄYRYNENITE. The Canadian Mineralogist 2000;; 38 (6): 1425–1432. doi: https://doi.org/10.2113/gscanmin.38.6.1425
487	REFINEMENT-OF-THE-CRYSTAL-STRUCTURE-OF.html	Danielle M.C. Huminicki, Frank C. Hawthorne; REFINEMENT OF THE CRYSTAL STRUCTURE OF SWEDENBORGITE. The Canadian Mineralogist 2001;; 39 (1): 153–158. doi: https://doi.org/10.2113/gscanmin.39.1.153
488	REFINEMENT-OF-THE-STRUCTURE-OF-BANDYLITE.html	Yaping Li, Peter C. Burns; REFINEMENT OF THE STRUCTURE OF BANDYLITE. The Canadian Mineralogist 2000;; 38 (3): 713–715. doi: https://doi.org/10.2113/gscanmin.38.3.713
489	REGIONAL-LOW-PRESSURE-AMPHIBOLITE-FACIES.html	Chris G. Couëslan, David R.M. Pattison, Douglas K. Tinkham; REGIONAL LOW-PRESSURE AMPHIBOLITE-FACIES METAMORPHISM AT THE PIPE II MINE, THOMPSON NICKEL BELT, MANITOBA, AND COMPARISON OF METAMORPHIC ISOGRADS IN METAPELITES AND META-IRON FORMATIONS. The Canadian Mineralogist 2011;; 49 (3): 721–747. doi: https://doi.org/10.3749/canmin.49.3.721
490	RELATIVE-TIMING-OF-ALBITIZATION-AND-CHLORINE.html	Michael J. Rubenach; RELATIVE TIMING OF ALBITIZATION AND CHLORINE ENRICHMENT IN BIOTITE IN PROTEROZOIC SCHISTS, SNAKE CREEK ANTICLINE, MOUNT ISA INLIER, NORTHEASTERN AUSTRALIA. The Canadian Mineralogist 2005;; 43 (1): 349–366. doi: https://doi.org/10.2113/gscanmin.43.1.349
491	RELICS-OF-HIGH-TEMPERATURE-CLINOPYROXENE-ON-THE.html	Marie-Lola Pascal, Ildiko Katona, Michel Fonteilles, Jean Verkaeren; RELICS OF HIGH-TEMPERATURE CLINOPYROXENE ON THE JOIN Di–CaTs WITH UP TO 72 mol.% Ca(Al,Fe3+)AlSiO6 IN THE SKARNS OF CICLOVA AND MAGUREAUA VATEI, CARPATHIANS, ROMANIA. The Canadian Mineralogist 2005;; 43 (3): 857–881. doi: https://doi.org/10.2113/gscanmin.43.3.857
492	REVIEW-AND-COMPARISON-OF-SIMPLE-TRANSFER-AND.html	Ralph Kretz; REVIEW AND COMPARISON OF SIMPLE TRANSFER AND EXCHANGE EQUILIBRIA. The Canadian Mineralogist 2005;; 43 (4): 1349–1354. doi: https://doi.org/10.2113/gscanmin.43.4.1349
