	score
2015ENAM0023	0.8458116319444444
2014LORR0224	0.63616943359375
2017TOUR2021	0.767822265625
2018PSLEM041	0.8204251802884616
2018LYSEN079	0.7536892361111112
2008BESA1030	0.7935267857142857
2012GRENL020	0.6880139802631579
2010METZ035S	0.8250450721153846
s225375	0.77484130859375
2019LYSEI072	0.7313720703125
2019PA030018	0.7291434151785714
2019SACLS467	0.78115234375
2011MON20092	0.6045855353860294
2013BOR14967	0.8513671875
2018AVIG0232	0.7476362748579546
2012ENMP0043	0.727294921875
2020IPPAT017	0.6260172526041666
2020NORMC207	0.814306640625
2020GRALM012	0.781640625
2007METZ054S	0.7795840992647058
2015BRES0013	0.763336181640625
2019PA030003	0.657684326171875
s247002	0.8038736979166666
2019USPCD014	0.7273220486111112
2019PA131040	0.8492954799107143
2020CNAM1282	0.7024658203125
2004PA131006	0.7635498046875
2012CNAM0838	0.8409830729166666
2017PSLEM023	0.7470703125
2016USPCD076	0.705859375
2019SACLS062	0.7891512784090909
2016CNAM1061	0.6334134615384616
2020EMAL0002	0.8616768973214286
2017GREAI042	0.7037760416666666
2018LORR0235	0.7760564630681818
2007INPG0104	0.6422607421875
2019LORIS546	0.8257921006944444
2016SACLS385	0.80609130859375
2016SACLS379	0.8515869140625
2018LAROS028	0.7914817116477273
2018GREAM031	0.8258928571428571
2021UPASM004	0.8007114955357143
2017LYSE1225	0.7875162760416666
2017NORMIR01	0.54248046875
2015TOU20035	0.7674560546875
2019AZUR4029	0.6123946340460527
2018SACLS300	0.5276082356770834
2016SACLS270	0.7433661099137931
2019CNAM1274	0.8655831473214286
2009PA030159	0.5584716796875
2014GRENL019	0.78076171875
2017REN1S053	0.7368687220982143
2013GRENM053	0.76676025390625
2011BOR14272	0.7900390625
2015PA100186	0.703369140625
2018TOU20121	0.8177959735576923
2017PA066225	0.81781005859375
2010TOUR4026	0.8133138020833334
2018TELE0019	0.832244873046875
2018SACLS077	0.7128824869791667
2017GREAL025	0.8603515625
2015GREAM012	0.75762939453125
2017GREAM048	0.7801432291666667
2015USPCC091	0.7115811434659091
2009TELE0018	0.83662109375
2018USPCC005	0.744415283203125
2019INAL0017	0.7821180555555556
2017AZUR4079	0.6382568359375
2017REN1S002	0.66217041015625
2016BESA2012	0.7337646484375
2017GREAM028	0.6252104660560345
2011AVIG0192	0.7843852796052632
2010PA131013	0.75701904296875
2019USPCD008	0.6181815011160714
2017AZUR4075	0.8000813802083333
2017LIL30005	0.8203125
2019IMTA0039	0.8625895182291666
