	score
0830161B871DE855D4E64EBFB3EA66FCF84634FC	0.6856553819444444
84E832C32FE1371C2B723E0C0D4871BCE69B3D75	0.485595703125
CD5CCE103B69CA988B1CA65401CFAE5E7E58EC1E	0.66241455078125
A895D87D498270D887B912D91B3D28BBABE2C90A	0.755859375
8C0CBFA69488105290D654733FFACCA5137DD1BE	0.59912109375
A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	0.68768310546875
A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	0.6620551215277778
3D3104A65AD196C89F1AEA2EBFE7A5142EBCEC8D	0.609375
732F5CC22284C812D5E7B125AAF3175781E2636F	0.5365397135416666
4B33CC40E0D663664CB98CD3DECDFD6D9042DE7B	0.7626546223958334
61328DFD5987C8ECF65AF68FC48B1129F6F7E439	0.747802734375
08E7A6C138F3943174697C95B23A0DF6CE9CBFFF	0.61553955078125
F9821999DFF8FB49A30A0E998FC4662B1082DD28	0.5908447265625
EEFC5D9058C0A55BE1A0BA16929606252E123A76	0.80400390625
66E7D9DF4E8480EA5AF89298CB860F3BC4E28E13	0.7173828125
FB6A53C2A2C5CAC0CF9311B3E987A8D9D48AF5F3	0.59326171875
A7071574A19CE737C4C25941DD4AD2842B571D16	0.7097981770833334
A5BF8E71F240BCEB293EA35707C94306029B5DFA	0.7462890625
63AC7D234E87E5AF3011E05CD56A8B2B15AB6E06	0.6865931919642857
534F04C4253F8E5448B938974E6FA3C5842A475A	0.7166015625
F60F5908C482DFAE2E8558C787354934AD1D9737	0.7238420758928571
C27328F6F25BA86C2C4742B99A48BF10CEF296D1	0.6562906901041666
CEA94EBD1B0A71F6E2C41F89BFC9A0C6714899B1	0.8134765625
5BA254F769CE54232B8552647D0131FBB5709122	0.7275390625
CFD98361B935E89A01E090574FFC3F7226BB7682	0.6427815755208334
8CC66AB9A284F4580734D2125DB97F7486F05536	0.69158935546875
D2012EB4445B144477C5902E8D66A4BCD9B08336	0.6993233816964286
BAC89726EABFF270F624FD59A353B4290B93F858	0.830078125
AD1E0529696630771F6C468367391070B7680F1C	0.58935546875
27F55040BC33964D2C88893E49C289B18B16BCB4	0.65277099609375
F46E5E3F2164D4ABA4C9981931DDA1CA699889D0	0.71923828125
5841F339C2A124EAFB0CB6F52351AD122C7CB8EC	0.71044921875
945888E7F2C7E541EFAADFB51283DBFB78E2F297	0.7337890625
4EBD9A9E6562A91FCDB63BEB71ED5AD57365940D	0.7140066964285714
E1AFB26F9811FA105F4574BD059BF7535924A07A	0.68597412109375
38A586F39CFCCB2343E5B1E723D13D6EFB13E2C5	0.66259765625
758F7542F4363807731535B6A033AC682BD5F66E	0.7301025390625
F853E9AF0BA3DE1D5CE3C1900520F09B1D4E41C9	0.5885532924107143
1A18AC29A992F59C439A0272E5D8723215806AA6	0.7720703125
7AFDEAEA57CB2C1545D115528D9F0AB78F8E127F	0.6808268229166666
FFF24CC6A0D09E084F794F281A0DDFCBF588EC96	0.7431640625
50DFF07D40F62E33C8EA82EC98EBDD0CE8ED54C7	0.6829427083333334
5444B764D281C5D3E11D0BF4C04E3917480E21B5	0.6136338975694444
0961E05D6C703537E18DFC8A157D26F0CFACFAF7	0.7945667613636364
805CF7005095664053A5429C9A5B58AD0AC341E2	0.6993815104166666
D075C63DC71AE7CC74DB096150ECA9DFB9E98979	0.800048828125
24CCBED04C46282C5EE64CB0DA16DE46812C95B4	0.8052734375
A7EA2DCD8E510174DA5A1EFA8FEAE1EC0CFE96B3	0.6416422526041666
A88C34BCF05BB65DF57CD0571F80D514D83154F5	0.7594168526785714
E922F10493EEF46F82F67306EE7BE9FFD0275CFF	0.7568359375
5FE5E0869351D55F163229CEA22CCA09241BA0D8	0.6847330729166666
4D9DDCA24DB15F542BE48D1122A1649D4649EA3D	0.707275390625
7E8EEB531845C4EE1639F3B05B7DD98D2C3B4D1E	0.7376883370535714
DE856AA6B6027456640226159098F294E90A972C	0.66650390625
B1EECCE9E931E60DEB212D6F641925ED256AD1C8	0.5752650669642857
7E76054730B8C83273992575EF081B1B133F71F4	0.7080078125
F72A727393BB8C076CDFF7BA2FF2ADF2CD7422D6	0.6995442708333334
5AE9758FB450A76F8EC2B0DEA437CEC603F1A1BB	0.6459147135416666
ECE178AEA30FFF8F44DC0BAD2E4FA232DF6F82DE	0.72216796875
3AEC827E4CE8B489880792944A4FE744AF12CFE0	0.5698394775390625
F4528448FC7EB5473B8EB309CB80D925730C6D5F	0.7962472098214286
0AB0E8E86BCEE78679E2698AFE0EAA6B6390D702	0.7928059895833334
0B9C52FCFBC28A93DE35720AD033E376CFFC5BBC	0.665374755859375
4DED1DEECABD1E410407A7C5BA10351EBFFCBD50	0.38770751953125
7AE5D60D0FB186DF361D363C601C63A6A482DCB0	0.7317243303571429
65D516EA6B240527BB499BD6248C00D3CADA5A8D	0.6827799479166666
19B4CA4DDB16545F67945547F5FC03D16717D088	0.8033854166666666
18F7FC3477D9A7A2F67CAFE32FFB3FC3EA854553	0.5606282552083334
F307C36EB1262A614625F22E3E4820A702C4B737	0.55157470703125
76979987D6B9F8560B4EE1124A8C5026A60570E2	0.82440185546875
DF91639CB34109577BC66BDD818CE1BF0214C13F	0.7878766741071429
A3A89B2BFFE902DE5D3F34365CFF7B74F03455CC	0.720703125
5FF4FF85C132A81180E79AB242495F711C4EB2A3	0.34530203683035715
4A1FB21C0DF6F545A885C1BA99F5981FFEE8ECFA	0.7752278645833334
90290BCEB3C8B790DC18F4ED9F913A3E35487DFD	0.7654622395833334
0495A99192E69EEAF70D61132CB8793E689A3D2A	0.7578938802083334
8CC47351825A02078861EE487B62F95003F8E27C	0.658837890625
5D4066301E7C945D73C72BAB0D4DA6B0E32DC7B0	0.6426595052083334
0192599E115B575DF3DF961D5EFC71E16662DA22	0.7418619791666666
6795AF463D5A58595B5788C17624A61D1229FA8C	0.7068684895833334
6E34DA3097DA46F0E0A4846871DE6B30D9AEB35F	0.7615411931818182
